date,u_rate,tightness_v_over_u,tightness_v_over_u_e,TWIn,AWGT,ECI
31-Jan-10,0.098029763,0.188555098,0.018484011,1.5,1.9,
28-Feb-10,0.098331749,0.17640442,0.017346155,1.51,2.0999999,
31-Mar-10,0.098744422,0.176226812,0.017401415,1.53,1.7,1.72884
30-Apr-10,0.099112675,0.205742251,0.020391665,1.57,1.8,
31-May-10,0.096365757,0.201225672,0.019391265,1.56,1.3,
30-Jun-10,0.094222568,0.193519414,0.018233896,1.62,2.0999999,1.90563
31-Jul-10,0.094423227,0.212375965,0.020053224,1.64,1.9,
31-Aug-10,0.095063798,0.204737848,0.019463157,1.67,1.9,
30-Sep-10,0.094684198,0.200150902,0.018951128,1.77,1.9,1.89702
31-Oct-10,0.094483681,0.222857537,0.0210564,1.8,1.3,
30-Nov-10,0.097849146,0.212916915,0.020833739,1.86,1.8,
31-Dec-10,0.093381666,0.21313075,0.019902505,1.89,1.9,1.9802
31-Jan-11,0.091431066,0.221508599,0.020252768,1.92,1.9,
28-Feb-11,0.090200633,0.233429812,0.021055517,1.92,2,
31-Mar-11,0.089564212,0.237388076,0.021261475,1.88,1.8,1.9678
30-Apr-11,0.090899616,0.233502902,0.021225325,1.9,1.9,
31-May-11,0.090272933,0.229447853,0.020712931,1.9,2.4000001,
30-Jun-11,0.091049001,0.247457384,0.022530747,1.85,1.8,2.13713
31-Jul-11,0.089785829,0.263242026,0.023635403,1.84,2.2,
31-Aug-11,0.089867324,0.240917644,0.021650624,1.84,2.5,
30-Sep-11,0.090494446,0.270576427,0.024485665,1.82,1.6,2.03901
31-Oct-11,0.088294514,0.266220391,0.0235058,1.85,2.4000001,
30-Nov-11,0.086304888,0.268004811,0.023130126,1.87,2,
31-Dec-11,0.085022241,0.287787367,0.024468327,1.89,1.7,2.03001
31-Jan-12,0.082892329,0.305462218,0.025320473,1.99,2.0999999,
29-Feb-12,0.082840353,0.282213377,0.023378655,2.04,2.0999999,
31-Mar-12,0.082152389,0.312986707,0.025712606,2.17,1.9,2.01754
30-Apr-12,0.081827298,0.299936739,0.024543013,2.23,2.5,
31-May-12,0.081748091,0.302922591,0.024763344,2.21,2,
30-Jun-12,0.081840046,0.308146864,0.025218754,2.23,2.3,1.83086
31-Jul-12,0.081679016,0.295116941,0.024104861,2.22,2,
31-Aug-12,0.080581799,0.305428594,0.024611985,2.21,1.9,
30-Sep-12,0.078081191,0.32042922,0.025019496,2.22,2.5,1.91138
31-Oct-12,0.077940278,0.311365886,0.024267944,2.18,2,
30-Nov-12,0.077283084,0.32303207,0.024964915,2.15,2.4000001,
31-Dec-12,0.079021767,0.322816718,0.025509548,2.11,2.5999999,1.90311
31-Jan-13,0.080063947,0.314569802,0.025185699,2.09,2.0999999,
28-Feb-13,0.0769419,0.335062762,0.025780365,2.1,2.3,
31-Mar-13,0.07541047,0.34870391,0.026295926,2.08,2.3,1.80567
30-Apr-13,0.07567811,0.339115646,0.025663631,2.05,2,
31-May-13,0.074927993,0.355671872,0.026649779,2.02,2.3,
30-Jun-13,0.075447835,0.353161433,0.026645265,1.96,2,1.88356
31-Jul-13,0.072847515,0.342743714,0.024968027,1.92,2.5,
31-Aug-13,0.072484814,0.362177498,0.02625237,1.92,2.5,
30-Sep-13,0.072388366,0.366282165,0.026514568,1.95,2,1.87553
31-Oct-13,0.071997054,0.379130747,0.027296296,2.05,2.0999999,
30-Nov-13,0.069474325,0.381848521,0.026528667,2.18,2,
31-Dec-13,0.067043856,0.396097655,0.026555915,2.29,2.5,1.95246
31-Jan-14,0.065670222,0.404528524,0.026565477,2.41,2.5,
28-Feb-14,0.066560328,0.422552904,0.028125261,2.59,2.4000001,
31-Mar-14,0.066526517,0.422736031,0.028123157,2.74,2.4000001,1.77365
30-Apr-14,0.062444888,0.470624613,0.029388102,2.9,2.2,
31-May-14,0.063326992,0.481488995,0.030491252,3.1,2.3,
30-Jun-14,0.060755137,0.526638478,0.031995992,3.23,2.5,2.01681
31-Jul-14,0.06158698,0.504371357,0.031062709,3.3,2.4000001,
31-Aug-14,0.061481211,0.557245546,0.034260131,3.31,2.4000001,
30-Sep-14,0.059356574,0.530554956,0.031491925,3.23,3,2.25941
31-Oct-14,0.057474572,0.557508343,0.032042553,3.14,2.9000001,
30-Nov-14,0.058085293,0.532783278,0.030946873,3,2.9000001,
31-Dec-14,0.055759538,0.58850522,0.032814779,2.91,2.7,2.24813
31-Jan-15,0.056581546,0.60146314,0.034031714,2.85,3.3,
28-Feb-15,0.054895177,0.635655309,0.03489441,2.81,3,
31-Mar-15,0.054359276,0.611861421,0.033260344,2.77,3.3,2.57261
30-Apr-15,0.054437447,0.654736842,0.035642203,2.77,3.5999999,
31-May-15,0.056035165,0.629726058,0.035286804,2.82,2.9000001,
30-Jun-15,0.052507594,0.636352613,0.033413344,2.96,3.2,1.97694
31-Jul-15,0.052020103,0.741520754,0.038573985,3.14,3.4000001,
31-Aug-15,0.050848428,0.684059059,0.034783328,3.34,2.7,
30-Sep-15,0.050448854,0.694068547,0.035014962,3.56,2.9000001,1.96399
31-Oct-15,0.050404664,0.728730119,0.036731396,3.77,3,
30-Nov-15,0.050805587,0.7135,0.036249786,3.94,3.4000001,
31-Dec-15,0.050033219,0.739218414,0.036985478,4.06,2.9000001,2.03583
31-Jan-16,0.048186757,0.788252262,0.037983321,4.06,3,
29-Feb-16,0.048549872,0.749156063,0.03637143,4.02,3.5999999,
31-Mar-16,0.050012879,0.769878156,0.038503823,3.96,3,1.94175
30-Apr-16,0.050690897,0.71935044,0.036464519,3.87,3.5999999,
31-May-16,0.048191253,0.754966022,0.036382759,3.78,3.8,
30-Jun-16,0.048714515,0.741477273,0.036120704,3.68,3.3,2.34249
31-Jul-16,0.047997739,0.780264363,0.037450925,3.61,3.0999999,
31-Aug-16,0.048783239,0.729316547,0.035578424,3.54,3.5999999,
30-Sep-16,0.049795259,0.737834779,0.036740674,3.47,4.1999998,2.24719
31-Oct-16,0.048939876,0.715785431,0.03503045,3.4,4,
30-Nov-16,0.047352154,0.790546803,0.037434094,3.32,3.5999999,
31-Dec-16,0.047101039,0.792979657,0.037350167,3.29,3,2.23464
31-Jan-17,0.046786118,0.752142475,0.035189826,3.3,3.0999999,
28-Feb-17,0.046159428,0.80268329,0.037051402,3.3,3.5,
31-Mar-17,0.044168156,0.821575004,0.036287452,3.34,3.5999999,2.30159
30-Apr-17,0.044211198,0.859218508,0.037987078,3.38,3.4000001,
31-May-17,0.043731142,0.832285714,0.036396804,3.4,3.0999999,
30-Jun-17,0.042905033,0.917357777,0.039359265,3.43,3.0999999,2.3678
31-Jul-17,0.042951245,0.905107371,0.03887549,3.46,3.7,
31-Aug-17,0.044101253,0.886190342,0.039082106,3.46,3.5,
30-Sep-17,0.042534441,0.922089291,0.039220554,3.44,3.5999999,2.51177
31-Oct-17,0.041794285,0.95641791,0.039972803,3.44,3,
30-Nov-17,0.042184845,0.925745497,0.039052429,3.47,3.0999999,
31-Dec-17,0.041311607,0.955367913,0.039467783,3.53,2.7,2.57611
31-Jan-18,0.040325888,1.020342117,0.041146202,3.6,3.0999999,
28-Feb-18,0.040679201,0.995593375,0.040499944,3.65,3,
31-Mar-18,0.040028203,1.053461063,0.042168153,3.66,3.9000001,2.71528
30-Apr-18,0.039926808,1.0647159,0.04251071,3.67,3,
31-May-18,0.038282834,1.132343447,0.043349315,3.73,2.8,
30-Jun-18,0.039745022,1.121451838,0.044572126,3.76,3.9000001,2.77564
31-Jul-18,0.038160417,1.160613398,0.044289489,3.8,3.3,
31-Aug-18,0.038079921,1.170890188,0.044587406,3.79,3.4000001,
30-Sep-18,0.037467301,1.220319447,0.045722077,3.8,3.5999999,2.83308
31-Oct-18,0.038197562,1.175978103,0.044919497,3.85,3.9000001,
30-Nov-18,0.03755312,1.241864268,0.046635879,3.85,4.0999999,
31-Dec-18,0.039146844,1.172170919,0.045886793,3.9,3.5,2.96804
31-Jan-19,0.039510824,1.167417301,0.04612562,3.9,3.5999999,
28-Feb-19,0.037510045,1.156500409,0.043380382,3.86,3.2,
31-Mar-19,0.037941046,1.18683274,0.045029674,3.85,3.7,2.79456
30-Apr-19,0.036354356,1.216545424,0.044226724,3.77,3.9000001,
31-May-19,0.036502719,1.230600909,0.044920279,3.71,3.5,
30-Jun-19,0.036235306,1.208157049,0.04377794,3.68,4.0999999,2.77569
31-Jul-19,0.036738761,1.173601864,0.04311668,3.66,3.9000001,
31-Aug-19,0.036522292,1.19913058,0.043794996,3.61,3.2,
30-Sep-19,0.035196889,1.23982684,0.043638048,3.6,3.8,2.75503
31-Oct-19,0.03622796,1.229645795,0.044547561,3.57,3.5999999,
30-Nov-19,0.035921559,1.170529521,0.042047243,3.51,3.7,
31-Dec-19,0.035639692,1.142930153,0.04073368,3.49,3.5999999,2.66075
31-Jan-20,0.035315521,1.237767057,0.043712389,3.49,3.9000001,
29-Feb-20,0.034708161,1.22547302,0.042533915,3.49,3.5999999,
31-Mar-20,0.044172533,0.806514477,0.035625788,3.49,3,2.86554
30-Apr-20,0.14746526,0.20329718,0.029979272,3.47,3.4000001,
31-May-20,0.13246915,0.266536129,0.035307813,3.4,4.0999999,
30-Jun-20,0.11021889,0.347197004,0.038267667,3.3,3.9000001,2.62774
31-Jul-20,0.10195936,0.399044352,0.040686308,3.25,3.5999999,
31-Aug-20,0.084126629,0.47037941,0.039571434,3.22,3,
30-Sep-20,0.078633666,0.516866418,0.0406431,3.2,3.7,2.46377
31-Oct-20,0.068905957,0.61496844,0.042374988,3.21,3.8,
30-Nov-20,0.066962063,0.63894052,0.042784775,3.21,3.5999999,
31-Dec-20,0.067151457,0.634923576,0.042636045,3.29,2.9000001,2.5198
31-Jan-21,0.063458435,0.706548498,0.044836464,3.46,3.5,
28-Feb-21,0.062314671,0.777399319,0.048443382,3.75,3.5999999,
31-Mar-21,0.060524855,0.864806425,0.052342285,4.12,3,2.64286
30-Apr-21,0.060512841,0.953887234,0.057722425,4.49,3.0999999,
31-May-21,0.057590254,1.062979367,0.061217253,5.02,3,
30-Jun-21,0.058985557,1.059002945,0.062465879,5.52,3.5999999,2.91607
31-Jul-21,0.053899407,1.250229779,0.067386647,5.99,4.5,
31-Aug-21,0.051530629,1.316674676,0.067849073,6.25,3.5999999,
30-Sep-21,0.047522657,1.417480787,0.067362452,6.47,4.5,3.60679
31-Oct-21,0.045412391,1.547719537,0.070285644,6.68,4.3000002,
30-Nov-21,0.04177063,1.656637168,0.06919878,6.86,4.0999999,
31-Dec-21,0.038969275,1.868541634,0.072815713,6.89,5.1999998,4.00281
31-Jan-22,0.039790262,1.764245124,0.070199776,6.85,6.0999999,
28-Feb-22,0.03827611,1.849649235,0.070797378,6.76,6.0999999,
31-Mar-22,0.036348145,2.013898192,0.073201461,6.67,5.6999998,4.45372
30-Apr-22,0.036401343,1.969671582,0.071698689,6.58,6.3000002,
31-May-22,0.036395621,1.913865195,0.069656314,6.45,6.5,
30-Jun-22,0.036249559,1.84373423,0.066834551,6.26,7.4000001,5.11403
31-Jul-22,0.03486798,1.990206366,0.069394475,6.14,6.3000002,
31-Aug-22,0.03655405,1.693738582,0.061913001,5.97,6.3000002,
30-Sep-22,0.035050418,1.881109185,0.065933665,5.87,6.5,5.05119
31-Oct-22,0.036763724,1.729886007,0.063597051,5.77,6.3000002,
30-Nov-22,0.036468178,1.791,0.065314508,5.71,6.5,
31-Dec-22,0.034685936,1.963299546,0.068098881,5.61,5.5,5.06415
31-Jan-23,0.034335956,1.855110643,0.063696995,5.49,6.1999998,
28-Feb-23,0.035705049,1.680256065,0.059993624,5.38,6.5999999,
31-Mar-23,0.035020482,1.668950163,0.058447439,5.2,6.5,4.86342
30-Apr-23,0.033937655,1.824288492,0.061912075,4.98,5.0999999,
31-May-23,0.036548812,1.5771691,0.05764366,4.85,6.5,
30-Jun-23,0.035681129,1.538526104,0.054896347,4.69,5.3000002,4.53649
31-Jul-23,0.034954488,1.527135764,0.053380251,4.64,5.3000002,
31-Aug-23,0.037863668,1.494413847,0.056583988,4.61,5.3000002,
30-Sep-23,0.037872922,1.470125786,0.055677961,4.6,5.0999999,4.41845
